step,loss,acc_top1,acc_top5,learning_rate
495900,0.44277164340019226,90.234375,96.09375,0.0002983512059293899
496000,0.5415841341018677,88.671875,93.75,0.0002983512059293899
496100,0.47196337580680847,87.5,96.09375,0.0002983512059293899
496200,0.4601576030254364,89.0625,96.484375,0.0002983512059293899
496300,0.3410760462284088,93.75,97.65625,0.0002983512059293899
496400,0.5829219818115234,89.453125,94.921875,0.0002983512059293899
496500,0.568596363067627,88.28125,94.53125,0.0002983512059293899
496600,0.6114051938056946,87.5,93.359375,0.0002983512059293899
496700,0.3707447052001953,91.40625,96.484375,0.0002983512059293899
496800,0.4821339249610901,91.015625,95.703125,0.0002983512059293899
496900,0.32348719239234924,94.140625,96.875,0.0002983512059293899
497000,0.5028380155563354,91.015625,96.09375,0.0002983512059293899
497100,0.34429121017456055,93.359375,96.484375,0.0002983512059293899
497200,0.4428718686103821,89.0625,96.875,0.0002983512059293899
497300,0.4832361042499542,89.84375,93.359375,0.0002983512059293899
497400,0.4723794460296631,90.234375,95.703125,0.0002983512059293899
497500,0.5067715644836426,90.625,94.921875,0.0002983512059293899
497600,0.36345934867858887,91.796875,98.046875,0.0002983512059293899
497700,0.5301079154014587,89.0625,96.875,0.0002983512059293899
497800,0.6639428734779358,89.453125,93.359375,0.0002983512059293899
497900,0.4807640612125397,92.96875,96.875,0.0002983512059293899
498000,0.3129507005214691,94.140625,98.828125,0.0002983512059293899
498100,0.3603116571903229,91.015625,98.828125,0.0002983512059293899
498200,0.6978740096092224,87.5,92.578125,0.00029832889125780106
498300,0.37687036395072937,93.75,96.484375,0.00029832889125780106
498400,0.4872685372829437,89.84375,96.09375,0.00029832889125780106
498500,0.3823429048061371,92.578125,97.265625,0.00029832889125780106
498600,0.3391355276107788,94.921875,98.046875,0.00029832889125780106
498700,0.34980130195617676,94.53125,96.875,0.00029832889125780106
498800,0.39472877979278564,90.234375,96.875,0.00029832889125780106
498900,0.5207659602165222,89.453125,94.53125,0.00029832889125780106
499000,0.38509732484817505,92.1875,96.875,0.00029832889125780106
499100,0.2860042452812195,94.921875,98.046875,0.00029832889125780106
499200,0.4401976466178894,90.234375,96.09375,0.00029832889125780106
499300,0.4530348777770996,90.234375,96.875,0.00029832889125780106
499400,0.4913610816001892,89.84375,95.3125,0.00029832889125780106
499500,0.4270288348197937,91.40625,96.875,0.00029832889125780106
499600,0.5130297541618347,90.234375,95.3125,0.00029832889125780106
499700,0.28826776146888733,95.703125,99.21875,0.00029832889125780106
499800,0.21560977399349213,96.09375,100.0,0.00029832889125780106
499900,0.2771213948726654,96.484375,98.4375,0.00029832889125780106
500000,0.3973243832588196,92.578125,96.484375,0.00029832889125780106
500100,0.6395787596702576,88.671875,94.140625,0.00029832889125780106
500200,0.2731729745864868,94.921875,97.65625,0.00029832889125780106
500300,0.3338545560836792,93.359375,96.875,0.00029832889125780106
500400,0.267914742231369,93.75,97.65625,0.00029832889125780106
500500,0.17267289757728577,98.046875,100.0,0.00029832889125780106
500600,0.5156605243682861,89.453125,95.3125,0.00029832889125780106
500700,0.4852721095085144,92.578125,95.703125,0.00029832889125780106
500800,0.3954940736293793,90.234375,98.046875,0.00029832889125780106
500900,0.46301233768463135,91.015625,95.3125,0.00029832889125780106
501000,0.42848435044288635,90.234375,95.703125,0.00029832889125780106
501100,0.5038732290267944,89.453125,95.3125,0.00029832889125780106
501200,0.5285037159919739,87.5,96.484375,0.00029832889125780106
501300,0.2989034652709961,92.578125,98.4375,0.0002983064274425959
501400,0.4938153922557831,89.453125,96.09375,0.0002983064274425959
501500,0.36796823143959045,92.578125,98.046875,0.0002983064274425959
501600,0.32626834511756897,94.921875,98.4375,0.0002983064274425959
501700,0.4341230094432831,90.234375,96.875,0.0002983064274425959
501800,0.520186185836792,92.1875,96.484375,0.0002983064274425959
501900,0.6095651388168335,86.328125,93.359375,0.0002983064274425959
502000,0.33326074481010437,93.359375,97.265625,0.0002983064274425959
502100,0.32887977361679077,91.015625,98.046875,0.0002983064274425959
502200,0.40637195110321045,90.234375,98.046875,0.0002983064274425959
502300,0.29194334149360657,92.96875,98.828125,0.0002983064274425959
502400,0.6205897927284241,85.9375,92.1875,0.0002983064274425959
502500,0.42325031757354736,91.40625,96.484375,0.0002983064274425959
502600,0.450495183467865,90.234375,96.875,0.0002983064274425959
502700,0.591377317905426,89.453125,93.75,0.0002983064274425959
502800,0.38675105571746826,92.578125,97.65625,0.0002983064274425959
502900,0.4112984538078308,92.1875,97.265625,0.0002983064274425959
503000,0.6482167840003967,86.328125,92.96875,0.0002983064274425959
503100,0.3812771439552307,92.578125,98.4375,0.0002983064274425959
503200,0.3804376721382141,92.578125,98.046875,0.0002983064274425959
503300,0.4600406885147095,90.625,96.875,0.0002983064274425959
503400,0.4255891740322113,91.796875,94.921875,0.0002983064274425959
503500,0.31191885471343994,93.75,97.265625,0.0002983064274425959
503600,0.314908504486084,93.75,99.21875,0.0002983064274425959
503700,0.39012160897254944,93.75,97.265625,0.0002983064274425959
503800,0.286663293838501,94.921875,98.4375,0.0002983064274425959
503900,0.366254985332489,92.1875,96.875,0.0002983064274425959
504000,0.42084330320358276,89.453125,96.875,0.0002983064274425959
504100,0.3882685899734497,92.578125,96.484375,0.0002983064274425959
504200,0.31753969192504883,91.796875,98.046875,0.0002983064274425959
504300,0.4278946816921234,92.96875,96.875,0.0002983064274425959
504400,0.5740262269973755,88.671875,94.921875,0.0002983064274425959
504500,0.4022810161113739,92.1875,94.921875,0.00029828381450636144
504600,0.44377854466438293,90.625,97.265625,0.00029828381450636144
504700,0.6795228719711304,87.890625,92.578125,0.00029828381450636144
504800,0.24640654027462006,96.875,98.4375,0.00029828381450636144
504900,0.4490014612674713,91.40625,95.703125,0.00029828381450636144
505000,0.4414985477924347,89.84375,94.53125,0.00029828381450636144
505100,0.35803139209747314,91.796875,97.65625,0.00029828381450636144
505200,0.4369920492172241,89.84375,96.09375,0.00029828381450636144
505300,0.30289745330810547,93.75,99.21875,0.00029828381450636144
505400,0.4208375811576843,91.015625,96.484375,0.00029828381450636144
505500,0.47671109437942505,90.234375,94.921875,0.00029828381450636144
505600,0.29843008518218994,94.140625,97.265625,0.00029828381450636144
505700,0.40707653760910034,91.796875,96.484375,0.00029828381450636144
505800,0.4265340268611908,91.796875,97.265625,0.00029828381450636144
505900,0.44531625509262085,89.84375,95.703125,0.00029828381450636144
506000,0.3736933469772339,93.75,96.875,0.00029828381450636144
506100,0.3356950879096985,92.96875,97.65625,0.00029828381450636144
506200,0.43363627791404724,93.359375,96.875,0.00029828381450636144
506300,0.5139943957328796,90.625,94.53125,0.00029828381450636144
506400,0.2893751561641693,94.53125,98.4375,0.00029828381450636144
506500,0.43795260787010193,92.96875,97.65625,0.00029828381450636144
506600,0.7016900777816772,86.71875,92.578125,0.00029828381450636144
506700,0.3282115161418915,92.96875,97.65625,0.00029828381450636144
506800,0.4422251284122467,93.359375,94.921875,0.00029828381450636144
506900,0.29925796389579773,94.53125,98.046875,0.00029828381450636144
507000,0.5093270540237427,89.84375,94.140625,0.00029828381450636144
507100,0.5341453552246094,88.671875,95.703125,0.00029828381450636144
507200,0.3982994854450226,91.015625,98.046875,0.00029828381450636144
507300,0.34568843245506287,92.578125,99.21875,0.00029828381450636144
507400,0.40105748176574707,92.1875,96.875,0.00029828381450636144
507500,0.44820430874824524,89.0625,96.875,0.00029828381450636144
507600,0.5043647289276123,90.234375,94.140625,0.0002982610524718349
507700,0.38848721981048584,90.625,94.921875,0.0002982610524718349
507800,0.3411306142807007,93.75,96.09375,0.0002982610524718349
507900,0.2850351333618164,94.53125,98.046875,0.0002982610524718349
508000,0.6186391711235046,87.109375,94.140625,0.0002982610524718349
508100,0.3117191791534424,94.921875,99.21875,0.0002982610524718349
508200,0.42009758949279785,91.40625,97.65625,0.0002982610524718349
508300,0.48054444789886475,89.84375,95.703125,0.0002982610524718349
508400,0.30223214626312256,94.53125,98.4375,0.0002982610524718349
508500,0.3618220090866089,92.1875,98.046875,0.0002982610524718349
508600,0.38081902265548706,92.1875,98.046875,0.0002982610524718349
508700,0.33592045307159424,92.578125,98.828125,0.0002982610524718349
508800,0.41777303814888,91.796875,98.4375,0.0002982610524718349
508900,0.6357568502426147,87.109375,92.578125,0.0002982610524718349
509000,0.45472463965415955,91.40625,95.703125,0.0002982610524718349
509100,0.6679877638816833,87.5,93.359375,0.0002982610524718349
509200,0.37439754605293274,91.015625,96.484375,0.0002982610524718349
509300,0.34036535024642944,95.3125,97.265625,0.0002982610524718349
509400,0.46662259101867676,91.015625,97.265625,0.0002982610524718349
509500,0.3986775875091553,92.1875,97.65625,0.0002982610524718349
509600,0.405583918094635,90.234375,94.53125,0.0002982610524718349
509700,0.34496593475341797,92.578125,98.046875,0.0002982610524718349
509800,0.3902646005153656,91.796875,97.65625,0.0002982610524718349
509900,0.6070437431335449,85.15625,95.3125,0.0002982610524718349
510000,0.531155526638031,89.453125,94.140625,0.0002982610524718349
510100,0.3949550986289978,91.796875,97.65625,0.0002982610524718349
510200,0.5159433484077454,91.796875,96.484375,0.0002982610524718349
510300,0.6747244596481323,84.375,92.578125,0.0002982610524718349
510400,0.34104272723197937,92.1875,98.4375,0.0002982610524718349
510500,0.39555513858795166,90.234375,96.484375,0.0002982610524718349
510600,0.3301457166671753,93.75,98.046875,0.0002982610524718349
510700,0.37389329075813293,91.796875,98.4375,0.00029823814136190334
510800,0.4088907241821289,92.578125,96.09375,0.00029823814136190334
510900,0.41229650378227234,91.796875,95.703125,0.00029823814136190334
511000,0.34967657923698425,92.1875,99.21875,0.00029823814136190334
511100,0.4224119484424591,91.015625,96.875,0.00029823814136190334
511200,0.5435842275619507,87.890625,92.96875,0.00029823814136190334
511300,0.424917072057724,91.796875,95.703125,0.00029823814136190334
511400,0.3979175090789795,93.359375,97.65625,0.00029823814136190334
511500,0.4596019387245178,90.234375,96.484375,0.00029823814136190334
511600,0.391903817653656,91.40625,96.09375,0.00029823814136190334
511700,0.49484193325042725,89.453125,95.703125,0.00029823814136190334
511800,0.5051094889640808,89.0625,96.09375,0.00029823814136190334
511900,0.4039195775985718,92.96875,95.703125,0.00029823814136190334
512000,0.3731042444705963,93.359375,96.09375,0.00029823814136190334
512100,0.21477381885051727,96.875,98.4375,0.00029823814136190334
512200,0.34443533420562744,92.578125,97.65625,0.00029823814136190334
512300,0.5001508593559265,87.109375,96.484375,0.00029823814136190334
512400,0.5459069013595581,91.796875,93.359375,0.00029823814136190334
512500,0.5270617604255676,89.0625,94.53125,0.00029823814136190334
512600,0.33953896164894104,92.96875,96.875,0.00029823814136190334
512700,0.5657908916473389,87.890625,95.703125,0.00029823814136190334
512800,0.3017083704471588,94.140625,97.65625,0.00029823814136190334
512900,0.3383372128009796,93.75,98.4375,0.00029823814136190334
513000,0.38577529788017273,91.40625,96.875,0.00029823814136190334
513100,0.46443209052085876,90.234375,95.703125,0.00029823814136190334
513200,0.2990470826625824,94.140625,98.828125,0.00029823814136190334
513300,0.3311023712158203,94.53125,98.046875,0.00029823814136190334
513400,0.5506528615951538,88.28125,94.140625,0.00029823814136190334
513500,0.44245120882987976,93.75,97.265625,0.00029823814136190334
513600,0.30915671586990356,93.359375,98.046875,0.00029823814136190334
513700,0.2801777720451355,94.921875,99.21875,0.00029823814136190334
513800,0.39476820826530457,91.796875,96.875,0.00029823814136190334
513900,0.4678879678249359,89.453125,96.09375,0.0002982150811996037
514000,0.4475238621234894,91.40625,95.703125,0.0002982150811996037
514100,0.6116374731063843,86.328125,93.359375,0.0002982150811996037
514200,0.43022722005844116,91.40625,97.65625,0.0002982150811996037
514300,0.5197974443435669,91.40625,95.703125,0.0002982150811996037
514400,0.6139845848083496,91.796875,94.921875,0.0002982150811996037
514500,0.32911035418510437,91.796875,97.265625,0.0002982150811996037
514600,0.4399532079696655,90.234375,97.65625,0.0002982150811996037
514700,0.5099977254867554,90.234375,95.703125,0.0002982150811996037
514800,0.3703652620315552,90.625,97.265625,0.0002982150811996037
514900,0.45843496918678284,91.40625,97.265625,0.0002982150811996037
515000,0.3312377333641052,92.578125,98.046875,0.0002982150811996037
515100,0.43521538376808167,89.84375,96.484375,0.0002982150811996037
515200,0.2900010049343109,94.53125,98.828125,0.0002982150811996037
515300,0.37673521041870117,91.40625,98.4375,0.0002982150811996037
515400,0.4392732083797455,91.015625,96.875,0.0002982150811996037
515500,0.5019453763961792,87.5,96.09375,0.0002982150811996037
515600,0.43022167682647705,91.40625,97.265625,0.0002982150811996037
515700,0.4558401107788086,91.40625,96.09375,0.0002982150811996037
515800,0.35549649596214294,92.1875,96.875,0.0002982150811996037
515900,0.5396671295166016,87.890625,94.140625,0.0002982150811996037
516000,0.24158595502376556,95.3125,99.609375,0.0002982150811996037
516100,0.3367462158203125,94.140625,96.875,0.0002982150811996037
516200,0.3103003203868866,92.578125,97.65625,0.0002982150811996037
516300,0.4429442584514618,90.625,96.09375,0.0002982150811996037
516400,0.35700491070747375,94.921875,97.65625,0.0002982150811996037
516500,0.5602150559425354,86.328125,95.3125,0.0002982150811996037
516600,0.3527926206588745,92.96875,97.265625,0.0002982150811996037
516700,0.4633594751358032,92.578125,96.09375,0.0002982150811996037
516800,0.5002045631408691,89.0625,95.3125,0.0002982150811996037
516900,0.3359683156013489,94.140625,98.4375,0.0002982150811996037
517000,0.5634657740592957,88.671875,96.09375,0.0002981918720081227
517100,0.362921804189682,92.1875,98.046875,0.0002981918720081227
517200,0.29301828145980835,94.53125,99.21875,0.0002981918720081227
517300,0.40643763542175293,89.453125,98.046875,0.0002981918720081227
517400,0.482158899307251,89.84375,95.3125,0.0002981918720081227
517500,0.38991954922676086,93.75,97.265625,0.0002981918720081227
517600,0.4191565215587616,92.578125,96.09375,0.0002981918720081227
517700,0.34039169549942017,92.96875,97.265625,0.0002981918720081227
517800,0.5425642728805542,87.890625,95.3125,0.0002981918720081227
517900,0.29037776589393616,94.53125,98.828125,0.0002981918720081227
518000,0.4534066617488861,91.40625,96.09375,0.0002981918720081227
518100,0.43215829133987427,91.015625,96.09375,0.0002981918720081227
518200,0.4257318079471588,91.015625,96.875,0.0002981918720081227
518300,0.4626190960407257,90.625,96.484375,0.0002981918720081227
518400,0.37107622623443604,92.1875,96.484375,0.0002981918720081227
518500,0.28237998485565186,94.140625,99.21875,0.0002981918720081227
518600,0.2749618887901306,95.703125,98.4375,0.0002981918720081227
518700,0.42978838086128235,92.96875,96.484375,0.0002981918720081227
518800,0.505513072013855,89.453125,94.140625,0.0002981918720081227
518900,0.4779603183269501,89.0625,95.3125,0.0002981918720081227
519000,0.3599953353404999,92.578125,98.046875,0.0002981918720081227
519100,0.2833694517612457,94.921875,98.4375,0.0002981918720081227
519200,0.5095077753067017,88.28125,96.484375,0.0002981918720081227
519300,0.3164391815662384,93.359375,96.875,0.0002981918720081227
519400,0.3988451659679413,91.796875,96.09375,0.0002981918720081227
519500,0.4160160422325134,90.625,96.875,0.0002981918720081227
519600,0.49326908588409424,91.40625,97.265625,0.0002981918720081227
519700,0.28218019008636475,94.140625,98.4375,0.0002981918720081227
519800,0.29729312658309937,92.96875,98.046875,0.0002981918720081227
519900,0.4119485318660736,90.234375,96.484375,0.0002981918720081227
520000,0.41857126355171204,91.40625,96.875,0.0002981918720081227
520100,0.3952113389968872,91.40625,96.875,0.00029816851381079726
520200,0.3305303752422333,94.921875,96.875,0.00029816851381079726
520300,0.3337525725364685,92.578125,97.265625,0.00029816851381079726
520400,0.4328584671020508,91.796875,96.875,0.00029816851381079726
520500,0.5456094145774841,88.28125,94.921875,0.00029816851381079726
520600,0.6155911087989807,91.40625,92.96875,0.00029816851381079726
520700,0.44269129633903503,90.234375,95.703125,0.00029816851381079726
520800,0.27763357758522034,94.53125,97.65625,0.00029816851381079726
520900,0.4958888590335846,91.015625,95.703125,0.00029816851381079726
521000,0.6687397360801697,87.5,93.75,0.00029816851381079726
521100,0.5901854038238525,91.40625,95.703125,0.00029816851381079726
521200,0.33679139614105225,94.140625,98.046875,0.00029816851381079726
521300,0.452983558177948,90.234375,96.875,0.00029816851381079726
521400,0.6095799803733826,86.71875,94.53125,0.00029816851381079726
521500,0.4850519001483917,89.0625,95.3125,0.00029816851381079726
521600,0.4206404387950897,92.1875,96.875,0.00029816851381079726
521700,0.46329569816589355,89.84375,96.09375,0.00029816851381079726
521800,0.3544926047325134,94.921875,96.09375,0.00029816851381079726
521900,0.36373811960220337,91.796875,96.875,0.00029816851381079726
522000,0.3255814015865326,95.3125,98.4375,0.00029816851381079726
522100,0.41097572445869446,92.1875,96.484375,0.00029816851381079726
522200,0.4985773265361786,90.625,93.75,0.00029816851381079726
522300,0.30889323353767395,93.359375,97.65625,0.00029816851381079726
522400,0.4294099509716034,92.96875,94.921875,0.00029816851381079726
522500,0.30562788248062134,94.921875,97.65625,0.00029816851381079726
522600,0.477567195892334,91.015625,95.703125,0.00029816851381079726
522700,0.49001654982566833,91.40625,96.09375,0.00029816851381079726
522800,0.5984112620353699,86.71875,94.53125,0.00029816851381079726
522900,0.37927865982055664,92.96875,96.875,0.00029816851381079726
523000,0.30625805258750916,94.140625,98.828125,0.00029816851381079726
523100,0.4434969425201416,90.625,96.09375,0.00029816851381079726
523200,0.5371208190917969,88.28125,96.09375,0.00029816851381079726
523300,0.4908996820449829,89.84375,95.703125,0.00029814500663111367
523400,0.3012070655822754,94.140625,99.21875,0.00029814500663111367
523500,0.3779759407043457,91.796875,98.046875,0.00029814500663111367
523600,0.4379335343837738,89.84375,96.875,0.00029814500663111367
523700,0.34072527289390564,91.796875,98.4375,0.00029814500663111367
523800,0.4280273914337158,89.84375,96.484375,0.00029814500663111367
523900,0.39827924966812134,89.453125,96.875,0.00029814500663111367
524000,0.39958441257476807,91.015625,97.265625,0.00029814500663111367
524100,0.31898781657218933,94.921875,98.4375,0.00029814500663111367
524200,0.3777299225330353,91.015625,97.265625,0.00029814500663111367
524300,0.34766802191734314,92.578125,98.4375,0.00029814500663111367
524400,0.6934098601341248,85.546875,92.96875,0.00029814500663111367
524500,0.583928644657135,87.890625,94.140625,0.00029814500663111367
524600,0.6477943658828735,89.453125,92.578125,0.00029814500663111367
524700,0.4063839018344879,91.796875,96.484375,0.00029814500663111367
524800,0.40399253368377686,89.84375,96.09375,0.00029814500663111367
524900,0.496107280254364,89.0625,95.3125,0.00029814500663111367
525000,0.4941697418689728,91.015625,95.703125,0.00029814500663111367
525100,0.3709082305431366,94.53125,96.875,0.00029814500663111367
525200,0.2885342836380005,96.09375,97.65625,0.00029814500663111367
525300,0.3085263967514038,94.53125,98.046875,0.00029814500663111367
525400,0.3568398058414459,91.015625,98.828125,0.00029814500663111367
525500,0.39562612771987915,92.1875,97.65625,0.00029814500663111367
525600,0.4813348948955536,89.84375,97.65625,0.00029814500663111367
525700,0.3167344331741333,95.3125,97.65625,0.00029814500663111367
525800,0.4054212272167206,93.359375,96.875,0.00029814500663111367
525900,0.4933727979660034,91.40625,95.703125,0.00029814500663111367
526000,0.44093626737594604,89.0625,97.65625,0.00029814500663111367
526100,0.5447376370429993,90.234375,95.3125,0.00029814500663111367
526200,0.47706207633018494,88.671875,94.140625,0.00029814500663111367
526300,0.6159337162971497,87.5,95.3125,0.00029814500663111367
526400,0.45518046617507935,91.40625,95.703125,0.00029812135049270825
526500,0.8808516263961792,83.59375,90.234375,0.00029812135049270825
526600,0.43725699186325073,91.40625,96.09375,0.00029812135049270825
526700,0.43312570452690125,91.015625,95.703125,0.00029812135049270825
526800,0.2599777579307556,94.921875,98.4375,0.00029812135049270825
526900,0.3233230412006378,93.75,98.828125,0.00029812135049270825
527000,0.29214105010032654,93.75,98.4375,0.00029812135049270825
527100,0.31036847829818726,93.75,97.65625,0.00029812135049270825
527200,0.4933723211288452,91.40625,95.703125,0.00029812135049270825
527300,0.31609904766082764,93.75,99.609375,0.00029812135049270825
527400,0.5587480068206787,89.0625,93.75,0.00029812135049270825
527500,0.616046130657196,86.71875,92.96875,0.00029812135049270825
527600,0.5634984374046326,85.9375,94.921875,0.00029812135049270825
527700,0.3685316741466522,92.96875,96.875,0.00029812135049270825
527800,0.5282529592514038,89.453125,96.09375,0.00029812135049270825
527900,0.39810609817504883,90.625,96.875,0.00029812135049270825
528000,0.762153685092926,84.375,91.015625,0.00029812135049270825
528100,0.4136144816875458,91.40625,96.484375,0.00029812135049270825
528200,0.41408443450927734,93.75,96.09375,0.00029812135049270825
528300,0.33004674315452576,92.1875,98.046875,0.00029812135049270825
528400,0.39668601751327515,92.96875,96.09375,0.00029812135049270825
528500,0.5501242280006409,88.28125,93.75,0.00029812135049270825
528600,0.5613284111022949,89.453125,95.3125,0.00029812135049270825
528700,0.37293311953544617,92.1875,97.265625,0.00029812135049270825
528800,0.3989410400390625,91.796875,95.703125,0.00029812135049270825
528900,0.49607565999031067,89.453125,96.875,0.00029812135049270825
529000,0.5823540091514587,86.328125,93.359375,0.00029812135049270825
529100,0.3738248348236084,91.40625,97.65625,0.00029812135049270825
529200,0.3780078887939453,92.1875,97.65625,0.00029812135049270825
529300,0.3516247272491455,94.140625,96.875,0.00029812135049270825
529400,0.6231669187545776,87.5,93.359375,0.00029812135049270825
529500,0.465550035238266,91.015625,96.09375,0.00029809754541936716
529600,0.4476558268070221,90.234375,96.09375,0.00029809754541936716
529700,0.33941173553466797,92.96875,97.65625,0.00029809754541936716
529800,0.5233035683631897,89.0625,94.53125,0.00029809754541936716
529900,0.4988221526145935,89.0625,94.921875,0.00029809754541936716
530000,0.3885159492492676,93.75,96.875,0.00029809754541936716
530100,0.4340640604496002,92.1875,97.65625,0.00029809754541936716
530200,0.42257386445999146,92.1875,98.046875,0.00029809754541936716
530300,0.45758724212646484,91.015625,96.09375,0.00029809754541936716
530400,0.3789084553718567,92.578125,98.046875,0.00029809754541936716
530500,0.3873130679130554,91.796875,96.09375,0.00029809754541936716
530600,0.31526654958724976,91.796875,97.265625,0.00029809754541936716
530700,0.468208372592926,90.625,97.265625,0.00029809754541936716
530800,0.3680635988712311,92.96875,96.484375,0.00029809754541936716
530900,0.32717782258987427,91.796875,97.65625,0.00029809754541936716
531000,0.5342554450035095,91.40625,94.921875,0.00029809754541936716
531100,0.4779379963874817,91.796875,95.3125,0.00029809754541936716
531200,0.4114365577697754,91.40625,97.265625,0.00029809754541936716
531300,0.45175662636756897,92.578125,96.875,0.00029809754541936716
531400,0.4539707899093628,91.796875,94.921875,0.00029809754541936716
531500,0.5686179995536804,87.109375,94.921875,0.00029809754541936716
531600,0.4522560238838196,91.796875,93.75,0.00029809754541936716
531700,0.30478042364120483,94.140625,98.828125,0.00029809754541936716
531800,0.44955509901046753,90.625,95.3125,0.00029809754541936716
531900,0.4011211693286896,91.015625,97.65625,0.00029809754541936716
532000,0.5902886390686035,87.890625,91.796875,0.00029809754541936716
532100,0.37879472970962524,91.40625,97.65625,0.00029809754541936716
532200,0.25297343730926514,94.921875,99.609375,0.00029809754541936716
532300,0.6253413558006287,88.28125,94.140625,0.00029809754541936716
532400,0.31296974420547485,95.3125,98.4375,0.00029809754541936716
532500,0.4637784957885742,91.40625,95.703125,0.00029809754541936716
532600,0.35547715425491333,92.96875,98.046875,0.00029809754541936716
532700,0.3884201943874359,91.015625,96.09375,0.00029807359143502616
532800,0.552769660949707,86.328125,96.09375,0.00029807359143502616
532900,0.4087941646575928,92.578125,98.046875,0.00029807359143502616
533000,0.35396715998649597,93.75,96.484375,0.00029807359143502616
533100,0.3620227575302124,92.578125,97.265625,0.00029807359143502616
533200,0.49778345227241516,90.234375,96.875,0.00029807359143502616
533300,0.6046615839004517,88.28125,95.3125,0.00029807359143502616
533400,0.3360711336135864,94.921875,98.046875,0.00029807359143502616
533500,0.37877753376960754,94.53125,97.265625,0.00029807359143502616
533600,0.34123358130455017,92.578125,98.4375,0.00029807359143502616
533700,0.47475674748420715,90.234375,95.3125,0.00029807359143502616
533800,0.36192458868026733,93.75,96.875,0.00029807359143502616
533900,0.38566073775291443,92.1875,98.046875,0.00029807359143502616
534000,0.2959352433681488,95.3125,97.65625,0.00029807359143502616
534100,0.2336142361164093,97.265625,98.046875,0.00029807359143502616
534200,0.3511439561843872,92.578125,96.875,0.00029807359143502616
534300,0.3766297698020935,90.625,96.09375,0.00029807359143502616
534400,0.5264135003089905,88.671875,94.53125,0.00029807359143502616
534500,0.5242511630058289,89.84375,95.3125,0.00029807359143502616
534600,0.5832769870758057,88.28125,94.140625,0.00029807359143502616
534700,0.49188634753227234,90.625,94.53125,0.00029807359143502616
534800,0.5252160429954529,87.890625,94.140625,0.00029807359143502616
534900,0.33314865827560425,91.40625,96.875,0.00029807359143502616
535000,0.49553221464157104,88.28125,96.09375,0.00029807359143502616
535100,0.7188301682472229,88.671875,90.234375,0.00029807359143502616
535200,0.44168734550476074,89.0625,96.875,0.00029807359143502616
535300,0.5171698331832886,90.234375,93.75,0.00029807359143502616
535400,0.4103274643421173,92.1875,96.875,0.00029807359143502616
535500,0.4030921757221222,93.359375,96.09375,0.00029807359143502616
535600,0.335214227437973,94.921875,98.046875,0.00029807359143502616
535700,0.35024550557136536,92.96875,98.828125,0.00029807359143502616
535800,0.3671093285083771,93.359375,96.09375,0.0002980494885637708
535900,0.39323145151138306,93.359375,97.265625,0.0002980494885637708
536000,0.3856942355632782,92.96875,97.65625,0.0002980494885637708
536100,0.42016297578811646,93.359375,96.875,0.0002980494885637708
536200,0.4522109627723694,93.359375,96.875,0.0002980494885637708
536300,0.5353819131851196,87.890625,93.359375,0.0002980494885637708
536400,0.5109763145446777,88.671875,95.3125,0.0002980494885637708
536500,0.35245615243911743,94.921875,98.4375,0.0002980494885637708
536600,0.408273309469223,91.40625,95.3125,0.0002980494885637708
536700,0.33387356996536255,95.703125,97.65625,0.0002980494885637708
536800,0.3649243712425232,92.96875,95.703125,0.0002980494885637708
536900,0.41846343874931335,92.1875,96.09375,0.0002980494885637708
537000,0.33095207810401917,93.359375,97.65625,0.0002980494885637708
537100,0.4599149525165558,90.625,96.09375,0.0002980494885637708
537200,0.4592543840408325,90.234375,95.703125,0.0002980494885637708
537300,0.43873435258865356,91.015625,97.65625,0.0002980494885637708
537400,0.4600232243537903,91.40625,96.875,0.0002980494885637708
537500,0.3349820673465729,92.96875,97.265625,0.0002980494885637708
537600,0.4504894018173218,92.1875,96.09375,0.0002980494885637708
537700,0.40732479095458984,91.015625,96.09375,0.0002980494885637708
537800,0.44799742102622986,91.015625,95.3125,0.0002980494885637708
537900,0.48523464798927307,89.84375,94.53125,0.0002980494885637708
538000,0.512985110282898,87.109375,94.53125,0.0002980494885637708
538100,0.579681396484375,87.890625,92.96875,0.0002980494885637708
538200,0.3988226354122162,93.75,96.484375,0.0002980494885637708
538300,0.71044921875,87.5,91.796875,0.0002980494885637708
538400,0.5097324252128601,91.015625,96.09375,0.0002980494885637708
538500,0.39828288555145264,92.96875,97.265625,0.0002980494885637708
538600,0.2988181710243225,92.96875,98.828125,0.0002980494885637708
538700,0.4140489101409912,92.578125,96.875,0.0002980494885637708
538800,0.4929110109806061,87.890625,95.703125,0.0002980494885637708
538900,0.3133658766746521,94.140625,98.828125,0.00029802523682983644
539000,0.48038020730018616,89.0625,96.09375,0.00029802523682983644
539100,0.3918454945087433,92.578125,96.875,0.00029802523682983644
539200,0.38169097900390625,92.1875,96.484375,0.00029802523682983644
539300,0.43305835127830505,90.625,96.484375,0.00029802523682983644
539400,0.36026060581207275,91.40625,97.265625,0.00029802523682983644
539500,0.4272134304046631,90.625,95.3125,0.00029802523682983644
539600,0.3948599696159363,92.1875,96.484375,0.00029802523682983644
539700,0.35289329290390015,93.75,97.265625,0.00029802523682983644
539800,0.3382352292537689,92.96875,97.265625,0.00029802523682983644
539900,0.41570785641670227,89.84375,98.828125,0.00029802523682983644
